OrgNummer; TelNummer; Operator;
5568875404; 0708117780; TeliaSoneraAB
5568875404; 0722127094; TeliaSverigeAB
5568875404; 0730874508; TeliaSverigeAB
5564249109; 0706789189; TeliaSverigeAB
5568875669; 0706404333; TeliaSverigeAB
5560821877; 0705555335; TeliaSverigeAB
5568816630; 0730860999; TeliaSverigeAB
5562694066; 0707562650; TeliaSoneraAB
5569572067; 0702120373; TeliaSverigeAB
5561742726; 0705406500; TeliaSverigeAB
5568591514; 0703151074; TeliaSoneraAB
5565582698; 0768870732; TeliaSoneraAB
5565582698; 0762364200; TeliaSoneraAB
5560607714; 0709152380; TeliaSoneraAB
5560607714; 0709152380; TeliaSoneraAB
5591011043; 0733167374; TeliaSoneraAB
5565434551; 0705385222; TeliaSverigeAB
5565434551; 0705385222; TeliaSverigeAB
5591507446; 0702508321; TeliaSverigeAB
5591507446; 0722435029; TeliaSoneraAB
5591507446; 0766016664; TeliaSoneraAB
5590505359; 0722274450; TeliaSverigeAB
5590505359; 0722227461; TeliaSverigeAB
5591595201; 0706029930; TeliaSverigeAB
5591595201; 0706841331; TeliaSverigeAB
5590642533; 0701806269; TeliaSoneraAB
5590642533; 0701806269; TeliaSoneraAB
5568793060; 0705565004; TeliaSverigeAB
5568793060; 0704970020; TeliaSoneraAB
5562032671; 0702482948; TeliaSverigeAB
5562032671; 0705688283; TeliaSoneraAB
5562032671; 0705688295; TeliaSverigeAB
5562032671; 0705688283; TeliaSoneraAB
5562032671; 0702482948; TeliaSverigeAB
5590035811; 0702914674; TeliaSverigeAB
5569723850; 0702105306; TeliaSverigeAB
5590894092; 0733730088; TeliaSoneraAB
5590894092; 0737318029; TeliaSoneraAB
5563944767; 0706475058; TeliaSoneraAB
5563944767; 0706475058; TeliaSoneraAB
5567249718; 0706400195; TeliaSoneraAB
5567641930; 0706404320; TeliaSverigeAB
5567641930; 0706404328; TeliaSverigeAB
5590214937; 0727093403; TeliaSverigeAB
5563668945; 0707317623; TeliaSoneraAB
5591679468; 0733780800; TeliaSoneraAB
5590596226; 0705839853; TeliaSverigeAB
5561848150; 0706668609; TeliaSverigeAB
5565407896; 0706618111; TeliaSverigeAB
5562749894; 0702188899; TeliaSverigeAB
5566011218; 0705406519; TeliaSoneraAB
5566011218; 0705406529; TeliaSoneraAB
5566011218; 0705406519; TeliaSoneraAB
5590860929; 0703817023; TeliaSverigeAB
5590616313; 0732563797; TeliaSoneraAB
5568959752; 0705977117; TeliaSoneraAB
5568959752; 0705977567; TeliaSoneraAB
5562323112; 0738209988; TeliaSverigeAB
5568810153; 0725376952; TeliaSverigeAB
5561530329; 0706988747; TeliaSverigeAB
5561530329; 0706988747; TeliaSverigeAB
5561530329; 0706988747; TeliaSverigeAB
5590272174; 0706716185; TeliaSverigeAB
5562517762; 0722070929; TeliaSverigeAB
5562517762; 0722070929; TeliaSverigeAB
5568966831; 0709992788; TeliaSoneraAB
5562902485; 0730962834; TeliaSverigeAB
5562902485; 0705236507; TeliaSverigeAB
5563609352; 0738454415; TeliaSverigeAB
5563609352; 0738454106; TeliaSverigeAB
5563609352; 0738454118; TeliaSverigeAB
5563609352; 0702811239; TeliaSverigeAB
5568852700; 0725610155; TeliaSverigeAB
5590636626; 0730462668; TeliaSverigeAB
5591779771; 0703339244; TeliaSverigeAB
5561794693; 0705876055; TeliaSverigeAB
5560845181; 0706392040; TeliaSoneraAB
5568690142; 0706357606; TeliaSverigeAB
5561939058; 0701821101; TeliaSoneraAB
5561939058; 0737356661; TeliaSoneraAB
5561939058; 0738854111; TeliaSoneraAB
5561939058; 0701821101; TeliaSoneraAB
5561939058; 0701821101; TeliaSoneraAB
5561939058; 0737356661; TeliaSoneraAB
5568818156; 0761033032; TeliaSverigeAB
5568818156; 0761033032; TeliaSverigeAB
5569242208; 0706945588; TeliaSverigeAB
5562487008; 0706040079; TeliaSverigeAB
5562096577; 0706070643; TeliaSverigeAB
5569512360; 0706330541; TeliaSverigeAB
5566548086; 0705879017; TeliaSverigeAB
